device,lat,lon,gateway,gw_lat,gw_lon,rssi,snr,time,frequency,bandwidth,spreading_factor,distance,log_distance,delta_lat,delta_lon,angle,gateway_id,elevation,gw_elevation,delta_elevation,terrain_type,distance_3d,log_distance_3d,fspl,elevation_angle,slope,roughness,terrain_mean,terrain_std,terrain_min,terrain_max,terrain_range,obstruction_ratio,max_obstruction,mean_obstruction,fresnel_obstruction_ratio,min_fresnel_clearance,mean_fresnel_clearance,forest_ratio,water_ratio,residential_ratio,unknown_ratio
board01,16.0743989,108.1517375,7276ff002e06029f,16.0659959,108.1532551,-88,6.0,2025-12-02T07:01:07.951+00:00,922200000,125000,12,948.3371923710092,2.9769627832754253,0.0084029999999977,-0.0015175999999996,1.7494724717397494,3,13.0,10.0,-10.5,unknown,948.3953186483624,2.97698940160075,91.27629038968276,-0.0110708802697316,0.974622431492503,1.0836973747315253,12.5,2.29128784747792,7.0,15.0,8.0,0.03125,0.4354838709677402,0.0136088709677418,0.46875,-5.296577718544713,0.6112877328281578,0.0,0.0,0.0,1.0
board01,16.0743989,108.1517375,ac1f09fffe0fd629,16.0681,108.15432,-112,-6.5,2025-12-02T07:01:07.951+00:00,922200000,125000,12,752.801453724842,2.876680449080289,0.0062988999999973,-0.0025825000000025,1.9598868981834563,11,13.0,7.0,-7.5,unknown,752.8388132463917,2.876702001418407,89.27054238603591,-0.0099619623280108,0.974622431492503,1.0836973747315253,11.5,2.5607991541103545,6.0,15.0,9.0,0.0,-1.5,0.0,0.5384615384615384,-5.063980237011348,0.8929427757563347,0.0,0.0,0.0,1.0
board01,16.0738761,108.1505869,7276ff002e061f5b,16.075599670410156,108.22207641601562,-112,-16.0,2025-12-02T07:00:53.054+00:00,922200000,125000,12,7640.869453815625,3.883142779715756,-0.0017235704101565,-0.0714895160156317,-3.1174879082667024,4,16.0,9.0,-6.5,unknown,7640.872218552846,3.8831429368588544,109.39936109484486,-0.0008506880165153,0.9519757174506364,1.0071742649611335,5.470588235294118,4.4420139451912295,0.0,16.0,16.0,0.0078431372549019,0.4192913385826777,0.0029720549637177,0.788235294117647,-13.784635357768106,-4.210462150906925,0.0,0.0117647058823529,0.1254901960784313,0.5411764705882353
board01,16.0738761,108.1505869,ac1f09fffe0fd629,16.0681,108.15432,-112,-7.0,2025-12-02T07:00:53.054+00:00,922200000,125000,12,756.055145064646,2.8785534731782656,0.0057760999999985,-0.0037331000000051,2.1445668961036564,11,16.0,7.0,-4.5,unknown,756.0685368263402,2.8785611656286605,89.30772567024098,-0.0059517710965657,0.9519757174506364,1.0071742649611335,12.115384615384617,2.965531773261729,6.0,16.0,10.0,0.0,-1.5,0.0,0.4615384615384615,-4.180334761505538,1.7649143822710007,0.0,0.0,0.0,1.0
board01,16.0736472,108.1497061,7276ff002e06029f,16.0659959,108.1532551,-109,-0.8,2025-12-02T07:00:38.056+00:00,922200000,125000,12,931.4703865989012,2.969169052317475,0.0076512999999991,-0.0035489999999924,2.0051020654039213,3,12.0,10.0,-11.5,unknown,931.5413738051072,2.9692021485679776,91.12054532902732,-0.0123445036024663,1.2493424337560783,1.1771151175649728,12.03125,1.6674151964942625,8.0,14.0,6.0,0.03125,1.0,0.03125,0.53125,-6.374897925138674,0.6393395460951653,0.0,0.0,0.0,1.0
board01,16.0736472,108.1497061,7276ff002e062cf2,16.118322372436523,108.27368927001952,-116,-4.0,2025-12-02T07:00:38.056+00:00,922200000,125000,12,14146.74112188889,4.15065640623587,-0.0446751724365235,-0.1239831700195139,-2.795742703496669,5,12.0,584.0,-585.5,unknown,14158.852164626274,4.151028047225598,114.75706330217972,-0.0413286754440445,1.2493424337560783,1.1771151175649728,51.019067796610166,122.23876355062347,0.0,584.0,584.0,0.0,-0.3142250530785304,0.0,0.0021186440677966,-2.807207947107713,228.6592034592217,0.0,0.059322033898305,0.0,0.1694915254237288
board01,16.0736472,108.1497061,ac1f09fffe0fd629,16.0681,108.15432,-112,-8.5,2025-12-02T07:00:38.056+00:00,922200000,125000,12,789.6259944153957,2.897421436831469,0.0055471999999987,-0.0046138999999953,2.2646011963447927,11,12.0,7.0,-8.5,unknown,789.6717425972025,2.897446597613323,89.68543430993424,-0.0107635505817261,1.2493424337560783,1.1771151175649728,11.37037037037037,2.5841131174092458,6.0,15.0,9.0,0.0,-0.615384615384615,0.0,0.5925925925925926,-7.179239096110936,0.3692217505366985,0.0,0.0,0.0,1.0
board01,16.0736472,108.1497061,7276ff002e061f5b,16.075599670410156,108.22207641601562,-109,-13.0,2025-12-02T07:00:38.056+00:00,922200000,125000,12,7735.628297088057,3.888495593391144,-0.0019524704101563,-0.0723703160156219,-3.11462031167007,4,12.0,9.0,-10.5,unknown,7735.635423202768,3.888495993466064,109.50642222698906,-0.0013573537243072,1.2493424337560783,1.1771151175649728,5.751937984496124,4.488626467199689,0.0,16.0,16.0,0.0077519379844961,0.4357976653696482,0.0031294302174765,0.8372093023255814,-14.80179454365354,-6.613279398390202,0.0,0.0116279069767441,0.1317829457364341,0.5426356589147286
board01,16.0737679,108.1496435,ac1f09fffe0fd629,16.0681,108.15432,-113,-11.0,2025-12-02T07:00:22.956+00:00,922200000,125000,12,804.2921965159828,2.905413855067718,0.0056678999999988,-0.0046765000000021,2.2606470223126327,11,13.0,7.0,-7.5,unknown,804.327164390526,2.905432736296341,89.8451570835946,-0.0093242936141471,0.9742572809580864,1.0777754868245983,11.333333333333334,2.449489742783178,6.0,15.0,9.0,0.0,-1.0,0.0,0.5555555555555556,-6.866677809530664,0.8506981172218774,0.0,0.0,0.0,1.0
board01,16.0737711,108.14963400000002,ac1f09fffe0fd629,16.0681,108.15431,-114,-15.2,2025-12-02T06:59:52.963+00:00,922200000,125000,12,804.5378686880833,2.9055464906665143,0.0056710999999971,-0.004675999999975,2.260317480172434,11,13.0,7.0,-7.5,unknown,804.5728258853661,2.905565360366326,89.8478095649943,-0.0093214467777528,0.9742572809580864,1.0777754868245983,11.333333333333334,2.449489742783178,6.0,15.0,9.0,0.0,-1.0,0.0,0.5555555555555556,-6.867879161648048,0.8497717586830767,0.0,0.0,0.0,1.0
board01,16.0737711,108.14963400000002,7276ff002e061f5b,16.075605392456055,108.22207641601562,-105,-21.0,2025-12-02T06:59:52.963+00:00,922200000,125000,12,7742.969147015105,3.8889075287575534,-0.0018342924560563,-0.0724424160156047,-3.1162773659957166,4,13.0,9.0,-9.5,unknown,7742.974974880638,3.888907855635892,109.51465947038562,-0.0012269179822933,0.9742572809580864,1.0777754868245983,5.536679536679537,4.48007236927963,0.0,16.0,16.0,0.0077220077220077,0.4321705426356601,0.0030753344706833,0.8223938223938224,-14.569025523464596,-5.907648044624989,0.0,0.0115830115830115,0.1235521235521235,0.5482625482625483
board01,16.073794300000003,108.14965379999998,7276ff002e061f5b,16.075605392456055,108.22207641601562,-109,-6.0,2025-12-02T06:59:37.966+00:00,922200000,125000,12,7740.78630835569,3.88878507851689,-0.0018110924560517,-0.0724226160156433,-3.1165905870167907,4,13.0,9.0,-9.5,unknown,7740.792137864633,3.888785405579608,109.51221046925993,-0.0012272639622978,0.9742572809580864,1.0777754868245983,5.5482625482625485,4.481685906472367,0.0,16.0,16.0,0.0077220077220077,0.4321705426356601,0.0030753344706833,0.8223938223938224,-14.566055231647256,-5.916465164549294,0.0,0.0115830115830115,0.1235521235521235,0.5482625482625483
board01,16.073794300000003,108.14965379999998,ac1f09fffe0fd629,16.0681,108.15431,-113,-11.8,2025-12-02T06:59:37.966+00:00,922200000,125000,12,805.2526151052898,2.9059321438909254,0.0056943000000018,-0.0046562000000136,2.2562340920096857,11,13.0,7.0,-7.5,unknown,805.2875412757284,2.905950980109368,89.85552195985512,-0.0093131742095878,0.9742572809580864,1.0777754868245983,11.37037037037037,2.4817578618890304,6.0,15.0,9.0,0.0,-1.0,0.0,0.5555555555555556,-6.871373273134898,0.8100404241419757,0.0,0.0,0.0,1.0
board01,16.073794300000003,108.14965379999998,7276ff002e062cf2,16.118310928344727,108.273681640625,-118,-8.0,2025-12-02T06:59:37.966+00:00,922200000,125000,12,14145.026522390826,4.150603766110237,-0.0445166283447235,-0.1240278406250183,-2.7969895228123205,5,13.0,584.0,-584.5,unknown,14157.097709952415,4.150974229501809,114.75598694770396,-0.0412632758342363,0.9742572809580864,1.0777754868245983,50.96610169491525,122.17398209828625,0.0,584.0,584.0,0.0,-0.3163481953290556,0.0,0.0021186440677966,-2.8048956386885493,229.2137798700661,0.0,0.059322033898305,0.0,0.1694915254237288
board01,16.0745506,108.149326,7276ff002e06029f,16.0659959,108.1532551,-114,-11.2,2025-12-02T06:59:22.964+00:00,922200000,125000,12,1039.7633109517092,3.016934488869501,0.0085546999999976,-0.0039290999999934,2.001350050238788,3,13.0,10.0,-10.5,unknown,1039.8163264737002,3.016956632141388,92.07563500049554,-0.0100975940320758,0.6571348402636772,0.7525955088890712,12.142857142857142,1.6061107797205938,8.0,14.0,6.0,0.0285714285714285,1.0441176470588225,0.0298319327731092,0.5428571428571428,-6.596988387353902,0.6310147430742006,0.0,0.0,0.0,1.0
board01,16.0745506,108.149326,7276ff002e061f5b,16.07560157775879,108.22207641601562,-111,-17.0,2025-12-02T06:59:22.964+00:00,922200000,125000,12,7774.05454151857,3.890647583246297,-0.0010509777587905,-0.0727504160156229,-3.127147311369759,4,13.0,9.0,-9.5,unknown,7774.060346080772,3.8906479075157474,109.54946050798272,-0.0012220120308125,0.6571348402636772,0.7525955088890712,5.523076923076923,4.534000415010304,0.0,17.0,17.0,0.0076923076923076,0.4324324324324315,0.003066528066528,0.8384615384615385,-14.597990071624965,-5.933713892511343,0.0,0.0115384615384615,0.1115384615384615,0.5423076923076923
board01,16.0745506,108.149326,ac1f09fffe0fd629,16.0681,108.15431,-113,-10.0,2025-12-02T06:59:22.964+00:00,922200000,125000,12,893.3515219015223,2.9510223816013474,0.0064505999999973,-0.0049839999999932,2.228631102399379,11,13.0,7.0,-7.5,unknown,893.3830039147634,2.951037686017794,90.75725607802366,-0.0083948584002487,0.6571348402636772,0.7525955088890712,11.766666666666667,2.6164012604253872,6.0,15.0,9.0,0.0,-0.2241379310344839,0.0,0.5666666666666667,-7.875913676684524,0.0579724277829256,0.0,0.0,0.0,1.0
board01,16.0745506,108.149326,7276ff002e062cf2,16.118310928344727,108.273681640625,-119,-4.8,2025-12-02T06:59:22.964+00:00,922200000,125000,12,14148.672574497628,4.150715696354074,-0.043760328344728,-0.1243556406249979,-2.8032292043087805,5,13.0,584.0,-584.5,unknown,14160.740654017409,4.151085968999274,114.75822173765326,-0.0412526726246666,0.6571348402636772,0.7525955088890712,51.184322033898304,122.59668412151778,0.0,584.0,584.0,0.0,-0.3163481953290556,0.0,0.0021186440677966,-2.8052978819924874,228.99213536661767,0.0,0.0572033898305084,0.0,0.1673728813559322
board01,16.075628199999997,108.14888190000002,7276ff002e062cf2,16.11829948425293,108.27366638183594,-121,-8.2,2025-12-02T06:59:07.968+00:00,922200000,125000,12,14150.605312542108,4.150775017830215,-0.0426712842529326,-0.1247844818359169,-2.8120984184402773,5,12.0,584.0,-585.5,unknown,14162.713050872171,4.151146456048661,114.759431478641,-0.0413174216855159,1.2004277149506128,1.4499655168313486,51.519067796610166,122.61336702012694,0.0,584.0,584.0,0.0,-0.3142250530785304,0.0,0.0021186440677966,-2.807634228629354,228.1555746653437,0.0,0.0508474576271186,0.0,0.1525423728813559
board01,16.075628199999997,108.14888190000002,ac1f09fffe0fd629,16.0681,108.15431,-113,-12.5,2025-12-02T06:59:07.968+00:00,922200000,125000,12,1018.389320471084,3.007913836359664,0.0075281999999958,-0.0054280999999747,2.1955010608038275,11,12.0,7.0,-8.5,unknown,1018.4247925348028,3.007928963239862,91.895081622465,-0.008346028790898,1.2004277149506128,1.4499655168313486,12.147058823529411,2.602401073908664,6.0,16.0,10.0,0.0588235294117647,0.454545454545455,0.0231729055258466,0.7352941176470589,-8.910590941511852,-1.2934485345352449,0.0,0.0,0.0,1.0
board01,16.075628199999997,108.14888190000002,7276ff002e06029f,16.0659959,108.1532551,-114,-12.0,2025-12-02T06:59:07.968+00:00,922200000,125000,12,1168.554993622529,3.067649155636935,0.0096322999999962,-0.0043731999999749,1.9969833612766508,3,12.0,10.0,-11.5,unknown,1168.6115792341564,3.067670185219657,93.08990606206092,-0.0098404200381546,1.2004277149506128,1.4499655168313486,12.23076923076923,1.492915551590732,8.0,14.0,6.0,0.0512820512820512,1.2763157894736832,0.0340755735492577,0.6410256410256411,-7.159681861147211,-0.404753451615024,0.0,0.0,0.0,1.0
board01,16.077405699999996,108.1481216,7276ff002e062cf2,16.11829376220703,108.27367401123048,-113,1.0,2025-12-02T06:58:37.972+00:00,922200000,125000,12,14162.97583905234,4.15115451427856,-0.0408880622070348,-0.1255524112304868,-2.826759141666813,5,12.0,584.0,-585.5,unknown,14175.0730110141,4.151525304474919,114.76700844716616,-0.0412814358784539,1.258714124971799,1.0910545357588686,52.05285412262157,123.35655944553076,0.0,584.0,584.0,0.0,-0.3167372881356414,0.0,0.0021141649048625,-2.8031830457149454,227.6100466387977,0.0,0.0422832980972515,0.0,0.160676532769556
board01,16.077405699999996,108.1481216,ac1f09fffe0fd629,16.06809,108.15431,-113,-6.0,2025-12-02T06:58:37.972+00:00,922200000,125000,12,1228.9084213424428,3.089519520325416,0.0093156999999948,-0.0061883999999992,2.1571572255341973,11,12.0,7.0,-8.5,unknown,1228.9378169974163,3.08952990858368,93.52710052934135,-0.0069164316890262,1.258714124971799,1.0910545357588686,12.414634146341465,2.517990001298437,6.0,16.0,10.0,0.048780487804878,1.4124999999999996,0.0557926829268292,0.7073170731707317,-10.33718513177412,-2.2902510653340937,0.0,0.0,0.0,1.0
board01,16.0791202,108.14675459999998,7276ff002e062cf2,16.11834716796875,108.27371215820312,-117,-8.0,2025-12-02T05:09:39.001+00:00,922200000,125000,12,14247.545676872196,4.1537400579730654,-0.0392269679687515,-0.126957558203145,-2.841920544357572,5,14.0,584.0,-583.5,unknown,14259.489123547157,4.154103966273291,114.81858168313356,-0.0408973028438899,1.6348647565830885,1.8821264569629743,52.70315789473684,124.42975735869412,0.0,584.0,584.0,0.0,-0.3259493670885831,0.0,0.0021052631578947,-2.796677199044325,227.88022739688265,0.0,0.0442105263157894,0.0,0.12
board01,16.0791202,108.14675459999998,7276ff002e061f5b,16.075639724731445,108.22207641601562,-109,-18.0,2025-12-02T05:09:39.001+00:00,922200000,125000,12,8057.129765159234,3.906180358287063,0.0034804752685531,-0.075321816015645,3.09541743546341,4,14.0,9.0,-8.5,unknown,8057.134248764562,3.906180599961775,109.86011435690328,-0.0010549652747737,1.6348647565830885,1.8821264569629743,4.847583643122676,4.433209805525428,0.0,14.0,14.0,0.0074349442379182,0.4309701492537314,0.0029476224823836,0.8401486988847584,-15.413435646939272,-5.115809214170323,0.0,0.0074349442379182,0.0631970260223048,0.5241635687732342
board01,16.0784714,108.1477802,7276ff002e062cf2,16.118345260620117,108.2737045288086,-117,-10.0,2025-12-02T05:09:09.005+00:00,922200000,125000,12,14164.873010694797,4.151212685386514,-0.0398738606201156,-0.125924328808594,-2.834932045623844,5,13.0,584.0,-584.5,unknown,14176.927299634075,4.151582112270336,114.76814460307448,-0.0412056253088039,0.8631461698469756,1.04,52.70824524312896,124.32731248478903,0.0,584.0,584.0,0.0,-0.3188559322034052,0.0,0.0021141649048625,-2.80127335583336,227.45287486843745,0.0,0.040169133192389,0.0,0.1331923890063425
board01,16.0784714,108.1477802,ac1f09fffe0fd629,16.06817,108.15441,-113,-14.8,2025-12-02T05:09:09.005+00:00,922200000,125000,12,1346.8076966594688,3.129305589604368,0.010301400000003,-0.0066297999999989,2.14264683384634,11,13.0,7.0,-7.5,unknown,1346.8285792116174,3.129312323384461,94.322748825357,-0.0055685798422292,0.8631461698469756,1.04,12.644444444444444,2.42354703831256,6.0,16.0,10.0,0.0222222222222222,1.0681818181818183,0.0237373737373737,0.6444444444444445,-10.154268422116262,-2.3996876842161208,0.0,0.0,0.0,1.0
board01,16.0743984,108.153316,7276ff002e062cf2,16.118330001831055,108.273681640625,-114,-8.0,2025-12-02T01:07:19.948+00:00,922200000,125000,12,13755.937673003944,4.138490199402681,-0.0439316018310549,-0.1203656406249962,-2.791631412540611,5,15.0,584.0,-582.5,unknown,13768.265232539978,4.138879223670392,114.5140868310756,-0.0422822207665295,1.5765694616782966,1.148216007552586,51.94335511982571,123.58820624008092,0.0,584.0,584.0,0.0,-0.2871179039301523,0.0,0.0021786492374727,-2.834182109659082,229.60620019852448,0.0,0.065359477124183,0.0,0.1459694989106753
board01,16.0743984,108.153316,7276ff002e061f5b,16.075632095336914,108.22207641601562,-106,-15.0,2025-12-02T01:07:19.948+00:00,922200000,125000,12,7348.138767265499,3.866177349224492,-0.0012336953369143,-0.0687604160156212,-3.123652637327558,4,15.0,9.0,-7.5,unknown,7348.142594764348,3.8661775754397625,109.06005386646302,-0.0010206657395227,1.5765694616782966,1.148216007552586,5.061224489795919,4.162064652800835,0.0,15.0,15.0,0.0081632653061224,0.4200819672131146,0.0031030444964871,0.8285714285714286,-13.71191010422116,-3.9207307967881806,0.0,0.0122448979591836,0.1142857142857142,0.5224489795918368
board01,16.0743984,108.153316,ac1f09fffe0fd629,16.06817,108.15442,-113,-8.5,2025-12-02T01:07:19.948+00:00,922200000,125000,12,702.5405699696482,2.8466714087268734,0.0062284000000012,-0.0011039999999979,1.7462268035241688,11,15.0,7.0,-5.5,unknown,702.5620986455775,2.8466847170571024,88.67019669880982,-0.0078283295646704,1.5765694616782966,1.148216007552586,12.583333333333334,3.978239420760004,7.0,20.0,13.0,0.0,-1.5,0.0,0.6666666666666666,-3.219481269601616,1.033761556553649,0.0,0.0,0.0,1.0
board01,16.0744582,108.1530038,ac1f09fffe0fd629,16.06817,108.15442,-111,-5.0,2025-12-02T01:07:04.952+00:00,922200000,125000,12,715.4024164505234,2.8545504027536213,0.0062882000000001,-0.0014162000000084,1.7923158594678543,11,17.0,7.0,-3.5,unknown,715.4109780142098,2.85455560013279,88.82761436032358,-0.0048922538014424,1.5143348398868066,1.26237870704476,12.666666666666666,4.2295258468165065,7.0,21.0,14.0,0.0,-1.5,0.0,0.4166666666666667,-3.364869593492733,1.899099538344908,0.0,0.0,0.0,1.0
board01,16.0741382,108.15309839999998,7276ff002e062cf2,16.118330001831055,108.273681640625,-118,-13.0,2025-12-02T01:06:49.953+00:00,922200000,125000,12,13787.965164718826,4.139500177492692,-0.0441918018310545,-0.1205832406250237,-2.790309081635922,5,16.0,584.0,-581.5,unknown,13800.221941458038,4.139886070979168,114.53422377725111,-0.0421120915523949,1.70598198498106,1.2302845199383758,51.85,123.4390595113373,0.0,584.0,584.0,0.0,-0.2919389978213758,0.0,0.0021739130434782,-2.8295940323540663,230.1689384801784,0.0,0.0652173913043478,0.0,0.1456521739130434
board01,16.0741382,108.15309839999998,ac1f09fffe0fd629,16.06817,108.15442,-113,-7.2,2025-12-02T01:06:49.953+00:00,922200000,125000,12,678.4912190528053,2.8315442314480928,0.0059682000000016,-0.0013216000000255,1.788720023773447,11,16.0,7.0,-4.5,unknown,678.5061417052625,2.831553783162496,88.36757802091769,-0.0066321198080496,1.70598198498106,1.2302845199383758,12.521739130434783,4.210438015191905,7.0,21.0,14.0,0.0,-1.5,0.0,0.4347826086956521,-3.2582929621976024,1.706747766471882,0.0,0.0,0.0,1.0
board01,16.0716222,108.1506489,7276ff002e061f5b,16.075647354125977,108.22206115722656,-109,-13.0,2025-12-02T01:05:20.965+00:00,922200000,125000,12,7643.36869001711,3.883284808973706,-0.0040251541259763,-0.0714122572265694,-3.0852871994766624,4,13.0,9.0,-9.5,unknown,7643.374593825287,3.883285144426623,109.40220524620024,-0.0012429058646111,2.095556842641241,2.030172406471923,6.211764705882353,4.195499318659457,0.0,15.0,15.0,0.0078431372549019,0.4311023622047258,0.0031110081828006,0.8235294117647058,-14.241831327456788,-6.454825812187339,0.0,0.0078431372549019,0.1803921568627451,0.6039215686274509
board01,16.0716222,108.1506489,ac1f09fffe0fd629,16.06817,108.15442,-111,-2.2,2025-12-02T01:05:20.965+00:00,922200000,125000,12,556.5214418429146,2.74548190163509,0.0034522000000016,-0.0037711000000086,2.4003146362364176,11,13.0,7.0,-7.5,unknown,556.5719766848817,2.745521335886807,86.6469290754039,-0.0134745305211797,2.095556842641241,2.030172406471923,10.526315789473683,2.5416203089788705,6.0,14.0,8.0,0.0,-1.5,0.0,0.4210526315789473,-1.3406310989163934,2.788821657405786,0.0,0.0,0.0,1.0
board01,16.0697535,108.15136929999998,7276ff002e061f5b,16.07564353942871,108.2220687866211,-113,-17.0,2025-12-02T01:04:50.970+00:00,922200000,125000,12,7582.469012519291,3.87981064414335,-0.00589003942871,-0.070699486621109,-3.0584736783271125,4,12.0,9.0,-10.5,unknown,7582.47628257519,3.879811060543818,109.33272356854414,-0.0013847710031828,1.265036925556923,1.0244998779892558,6.592885375494071,3.906550288025117,0.0,14.0,14.0,0.0079051383399209,0.4345238095238102,0.0031761716544325,0.8300395256916996,-17.04749929266754,-7.257469430139729,0.0,0.0118577075098814,0.2134387351778656,0.6324110671936759
board01,16.0697535,108.15136929999998,7276ff002e062cf2,16.11832618713379,108.2737274169922,-118,-13.0,2025-12-02T01:04:50.970+00:00,922200000,125000,12,14144.188242080148,4.150578027643026,-0.0485726871337881,-0.1223581169922169,-2.7636997623261537,5,12.0,584.0,-585.5,unknown,14156.301468865317,4.150949802684789,114.75549841136356,-0.0413361136048694,1.265036925556923,1.0244998779892558,49.54449152542373,120.84028773198214,0.0,584.0,584.0,0.0,-0.3142250530785304,0.0,0.0042372881355932,-2.806926292034518,230.13617736707195,0.0,0.0635593220338983,0.0,0.25
board01,16.0697535,108.15136929999998,ac1f09fffe0fd629,16.06817,108.15442,-108,-0.5,2025-12-02T01:04:50.970+00:00,922200000,125000,12,370.4844848616453,2.5687700253246284,0.0015835000000024,-0.003050700000017,2.662812626123004,11,12.0,7.0,-8.5,unknown,370.5819794906367,2.568884296801391,83.1141882936956,-0.0229328740217927,1.265036925556923,1.0244998779892558,8.76923076923077,2.081192193610567,6.0,12.0,6.0,0.0,-1.5,0.0,0.0,1.0084886360792975,5.103432759418273,0.0,0.0,0.0,1.0
board01,16.0660572,108.1488449,ac1f09fffe0fd629,16.06816,108.15442,-113,-7.0,2025-12-02T00:51:58.022+00:00,922200000,125000,12,639.9527917164944,2.806147937963233,-0.0021027999999994,-0.0055751000000014,-2.780914668290786,11,16.0,7.0,-4.5,unknown,639.9686130004618,2.806158674710503,87.85967585187784,-0.0070314789597466,1.1452399048727293,1.5522886329545804,12.5,2.369311369076754,7.0,16.0,9.0,0.0454545454545454,0.2857142857142847,0.0129870129870129,0.4545454545454545,-5.332900714989995,1.902660328932784,0.0,0.0,0.0,1.0
board01,16.0660572,108.1488449,7276ff002e062cf2,16.118314743041992,108.2736587524414,-120,-9.0,2025-12-02T00:51:58.022+00:00,922200000,125000,12,14545.9111413909,4.162740930209052,-0.0522575430419927,-0.1248138524414059,-2.745083990584744,5,16.0,584.0,-581.5,unknown,14557.529776141277,4.163087687091973,114.99825609950722,-0.0399237387249422,1.1452399048727293,1.5522886329545804,47.08659793814433,117.8325245465075,0.0,584.0,584.0,0.0,-0.354338842975153,0.0,0.002061855670103,-2.7681181212902857,234.217756877783,0.0,0.0577319587628866,0.0,0.3690721649484536
board01,16.0660572,108.1488449,7276ff002e061f5b,16.07561492919922,108.22207641601562,-115,-17.0,2025-12-02T00:51:58.022+00:00,922200000,125000,12,7896.591013162671,3.897439645252992,-0.0095577291992192,-0.0732315160156247,-3.0118123442878844,4,16.0,9.0,-6.5,unknown,7896.593688367247,3.897439792383112,109.68529820533,-0.0008231395445268,1.1452399048727293,1.5522886329545804,7.583333333333333,2.867111487687265,2.0,16.0,14.0,0.0151515151515151,0.422053231939163,0.0036366516879824,0.7765151515151515,-18.55880766903013,-6.649585828848809,0.0,0.0075757575757575,0.3257575757575757,0.6666666666666666
board01,16.0649114,108.1476413,ac1f09fffe0fd629,16.06816,108.15442,-111,-3.8,2025-12-02T00:51:02.029+00:00,922200000,125000,12,809.3943729167808,2.90816018075769,-0.0032485999999991,-0.0067786999999981,-2.694693448635732,11,21.0,7.0,0.5,unknown,809.3945273532239,2.9081602636232136,89.89970763013204,0.0006177456351643,2.03507559000446,3.56516479282515,13.666666666666666,2.98142396999972,7.0,21.0,14.0,0.074074074074074,0.3846153846153868,0.0263532763532764,0.4444444444444444,-5.604457205762812,2.498154904014533,0.0,0.0,0.0,1.0
board01,16.0649114,108.1476413,7276ff002e062cf2,16.118328094482422,108.27366638183594,-114,-10.0,2025-12-02T00:51:02.029+00:00,922200000,125000,12,14716.217125945166,4.16779618687207,-0.0534166944824221,-0.1260250818359338,-2.740689988301609,5,21.0,584.0,-576.5,unknown,14727.504837818313,4.168129174068866,115.0990858390451,-0.0391244696349066,2.03507559000446,3.56516479282515,46.55397148676171,117.08613745454082,0.0,584.0,584.0,0.0,-0.3785714285713766,0.0,0.0020366598778004,-2.742863138550206,237.09236664807923,0.0,0.0570264765784114,0.0,0.3706720977596741
board01,16.0649506,108.1472826,ac1f09fffe0fd629,16.06817,108.15442,-113,-8.5,2025-12-02T00:50:48.031+00:00,922200000,125000,12,842.4818696674799,2.9255605635634456,-0.0032193999999989,-0.0071374000000048,-2.717857073203379,11,24.0,7.0,3.5,unknown,842.4891398222369,2.925564311269579,90.24778858305936,0.0041543323226996,4.537130213533025,6.406246951218787,14.0,3.5815619786479407,7.0,24.0,17.0,0.0344827586206896,0.2321428571428576,0.0080049261083744,0.4137931034482758,-5.3918155622462685,3.5199685953376725,0.0,0.0,0.0,1.0
board01,16.0651793,108.1461109,7276ff002e061f5b,16.075618743896484,108.22207641601562,-109,-18.0,2025-12-02T00:49:52.039+00:00,922200000,125000,12,8199.476343503628,3.913786117214361,-0.0104394438964838,-0.0759655160156285,-3.005024613644864,4,23.0,9.0,0.5,unknown,8199.476358748503,3.913786118021823,110.01222471810424,6.097950375169637e-05,3.621791482413284,5.425863986500215,8.087591240875913,3.874819426081788,2.0,29.0,27.0,0.0072992700729927,0.3992673992674014,0.002546723349643,0.6934306569343066,-15.263846230612764,-4.033383463551009,0.0,0.0072992700729927,0.3394160583941605,0.6532846715328468
board01,16.0651493,108.1460533,ac1f09fffe0fd629,16.06816,108.15441,-114,-15.5,2025-12-02T00:49:10.044+00:00,922200000,125000,12,953.621332061796,2.9793759574686285,-0.0030106999999972,-0.0083566999999931,-2.795794714303321,11,23.0,7.0,2.5,unknown,953.6246090382284,2.9793774498538017,91.3240513547438,0.002621570635981,3.621791482413284,5.425863986500215,15.125,5.017158060097369,7.0,29.0,22.0,0.03125,0.6451612903225801,0.0201612903225806,0.4375,-6.591393285856229,1.467817956141123,0.0,0.0,0.0,1.0
board01,16.0651493,108.1460533,7276ff002e062cf2,16.11834144592285,108.2736587524414,-118,-15.0,2025-12-02T00:49:10.044+00:00,922200000,125000,12,14860.890515930068,4.172044834630927,-0.0531921459228499,-0.1276054524414007,-2.7466465790650165,5,23.0,584.0,-574.5,unknown,14871.991029329603,4.172369114800836,115.1838846536845,-0.0386104650290045,3.621791482413284,5.425863986500215,46.82459677419355,116.99463852410416,0.0,584.0,584.0,0.0,-0.3939393939393767,0.0,0.002016129032258,-2.726950776578633,237.6882402400209,0.0,0.0584677419354838,0.0,0.3729838709677419
