lat,lon,rssi
16.099999999999994,108.23000000000008,-105.0
16.099999999999994,108.24000000000008,-110.40718231649812
16.099999999999994,108.25000000000009,-110.48742053047182
16.099999999999994,108.26000000000009,-110.0080389758262
16.099999999999994,108.2700000000001,-105.0
16.099999999999994,108.2800000000001,-112.0
16.099999999999994,108.2900000000001,-112.67442084438066
16.099999999999994,108.30000000000011,-109.84592467121772
16.099999999999994,108.31000000000012,-109.18396282855703
16.109999999999992,108.08,-120.0
16.109999999999992,108.09,-114.37740852990817
16.109999999999992,108.10000000000001,-114.24366433725612
16.109999999999992,108.11000000000001,-113.80376048582123
16.109999999999992,108.12000000000002,-113.5174633440001
16.109999999999992,108.13000000000002,-111.0
16.109999999999992,108.14000000000003,-118.78306814094171
16.109999999999992,108.15000000000003,-114.7775000535172
16.109999999999992,108.16000000000004,-111.14230513958427
16.109999999999992,108.17000000000004,-109.59413375726292
16.109999999999992,108.18000000000005,-108.599905086988
16.109999999999992,108.19000000000005,-112.65603141825612
16.109999999999992,108.20000000000006,-112.67957923183879
16.109999999999992,108.21000000000006,-112.99241224790953
16.109999999999992,108.22000000000007,-113.64816330891335
16.109999999999992,108.23000000000008,-110.5487155684216
16.109999999999992,108.24000000000008,-109.98244678556026
16.109999999999992,108.25000000000009,-108.68702309649802
16.109999999999992,108.26000000000009,-108.93722453198964
16.109999999999992,108.2700000000001,-110.72735210763382
16.109999999999992,108.2800000000001,-120.0
16.109999999999992,108.2900000000001,-120.0
16.109999999999992,108.30000000000011,-110.6830301823009
16.109999999999992,108.31000000000012,-110.29568690710998
16.119999999999994,108.08,-120.0
16.119999999999994,108.09,-114.30535926026755
16.119999999999994,108.10000000000001,-114.67993436888996
16.119999999999994,108.11000000000001,-114.59111291597586
16.119999999999994,108.12000000000002,-113.89431545630127
16.119999999999994,108.13000000000002,-114.06136590067277
16.119999999999994,108.14000000000003,-116.48428576836284
16.119999999999994,108.15000000000003,-116.66126031860301
16.119999999999994,108.16000000000004,-117.17104511938828
16.119999999999994,108.17000000000004,-110.78934677653277
16.119999999999994,108.18000000000005,-108.10506962205172
16.119999999999994,108.19000000000005,-112.72089192804954
16.119999999999994,108.20000000000006,-113.18987478986156
16.119999999999994,108.21000000000006,-113.5286648036764
16.119999999999994,108.22000000000007,-112.87827014168991
16.119999999999994,108.23000000000008,-110.38646864873839
16.119999999999994,108.24000000000008,-111.63385890015645
16.119999999999994,108.25000000000009,-110.73736157894095
16.119999999999994,108.26000000000009,-111.68814052929866
16.119999999999994,108.2700000000001,-111.10956794997975
16.119999999999994,108.2800000000001,-120.0
16.119999999999994,108.2900000000001,-120.0
16.119999999999994,108.30000000000011,-111.53600659771827
16.119999999999994,108.31000000000012,-120.0
